Year,Prscrbr_Geo_Lvl,Prscrbr_Geo_Desc,Breakout_Type,Breakout,Tot_Prscrbrs,Tot_Opioid_Prscrbrs,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg
2015,State,Alaska,Rural/Urban,Urban,"1,536","1,169","52,412","854,471",6.13%,,-0.27%,"10,617",20.26%,,-1.04%
2015,State,Arizona,Rural/Urban,Urban,"20,067","15,590","1,462,405","21,708,472",6.74%,,-0.24%,"250,737.5",17.15%,,0.22%
2015,State,Arkansas,Rural/Urban,Urban,"6,158","4,914","724,120","10,656,950",6.79%,,-0.21%,"84,053.5",11.61%,,0.60%
2015,State,California,Rural/Urban,Urban,"109,642","79,439","6,612,430","129,282,131",5.11%,,-0.27%,"891,311",13.48%,,0.76%
2015,State,Colorado,Rural/Urban,Urban,"16,742","13,000","1,039,951","14,074,628",7.39%,,-0.14%,"177,665.5",17.08%,,0.29%
2015,State,Connecticut,Rural/Urban,Urban,"16,416","11,653","669,467","15,325,196",4.37%,,-0.21%,"122,711.5",18.33%,,-0.07%
2015,State,Delaware,Rural/Urban,Urban,"2,886","2,160","187,919","2,905,404",6.47%,,-0.04%,"37,796.5",20.11%,,0.24%
2015,State,"District of Columbia",Rural/Urban,Urban,"4,530","3,236","88,108","1,990,932",4.43%,,-0.16%,"11,610.5",13.18%,,0.09%
2015,State,Florida,Rural/Urban,Urban,"64,531","41,253","5,354,902","103,279,805",5.18%,,-0.11%,"789,472.5",14.74%,,0.72%
2015,State,Georgia,Rural/Urban,Urban,"24,036","18,301","2,172,508","34,632,882",6.27%,,-0.25%,"257,433",11.85%,,0.25%
2015,State,Hawaii,Rural/Urban,Urban,"3,391","2,284","111,413","3,254,558",3.42%,,0.01%,"16,586.5",14.89%,,-0.26%
2015,State,Idaho,Rural/Urban,Urban,"3,885","3,039","321,252","4,204,752",7.64%,,-0.30%,"54,652",17.01%,,0.00%
2015,State,Illinois,Rural/Urban,Urban,"40,891","30,239","1,989,837","41,886,143",4.75%,,-0.18%,"238,624",11.99%,,0.33%
2015,State,Indiana,Rural/Urban,Urban,"17,256","13,632","1,610,563","24,615,960",6.54%,,-0.30%,"220,397.5",13.68%,,-0.34%
2015,State,Iowa,Rural/Urban,Urban,"7,130","5,448","449,095","9,091,690",4.94%,,-0.17%,"64,101.5",14.27%,,-0.03%
2015,State,Kansas,Rural/Urban,Urban,"6,819","5,261","512,341","8,166,632",6.27%,,-0.32%,"77,871",15.20%,,0.38%
2015,State,Kentucky,Rural/Urban,Urban,"9,877","6,661","893,810","14,618,741",6.11%,,-0.23%,"107,245",12.00%,,0.03%
2015,State,Louisiana,Rural/Urban,Urban,"14,257","11,004","1,331,109","21,657,886",6.15%,,-0.35%,"129,690.5",9.74%,,0.50%
2015,State,Maine,Rural/Urban,Urban,"3,620","2,721","202,791","3,402,294",5.96%,,-0.45%,"37,770",18.63%,,-0.23%
2015,State,Maryland,Rural/Urban,Urban,"21,676","16,105","1,032,738","16,960,949",6.09%,,-0.17%,"195,415.5",18.92%,,0.55%
2015,State,Massachusetts,Rural/Urban,Urban,"33,499","24,144","1,321,430","30,969,902",4.27%,,-0.21%,"226,654.5",17.15%,,0.34%
2015,State,Michigan,Rural/Urban,Urban,"34,816","27,963","2,778,432","39,325,601",7.07%,,-0.37%,"356,989",12.85%,,0.47%
2015,State,Minnesota,Rural/Urban,Urban,"16,927","12,632","764,935","14,262,263",5.36%,,-0.20%,"120,181",15.71%,,-0.01%
2015,State,Mississippi,Rural/Urban,Urban,"4,910","3,901","470,387","7,400,747",6.36%,,-0.26%,"50,543",10.74%,,0.37%
2015,State,Missouri,Rural/Urban,Urban,"17,029","12,088","1,439,942","24,891,846",5.78%,,-0.32%,"196,284",13.63%,,0.30%
2015,State,Montana,Rural/Urban,Urban,"1,701","1,341","113,756","1,785,733",6.37%,,-0.15%,"20,535.5",18.05%,,0.01%
2015,State,Nebraska,Rural/Urban,Urban,"4,754","3,696","252,550","5,113,312",4.94%,,-0.31%,"34,593",13.70%,,0.11%
2015,State,Nevada,Rural/Urban,Urban,"6,795","5,538","657,132","8,483,823",7.75%,,-0.32%,"102,942",15.67%,,0.08%
2015,State,"New Hampshire",Rural/Urban,Urban,"2,936","2,245","169,931","2,908,536",5.84%,,-0.46%,"37,197.5",21.89%,,-0.62%
2015,State,"New Jersey",Rural/Urban,Urban,"30,350","21,460","1,477,561","34,928,312",4.23%,,-0.12%,"263,897",17.86%,,0.15%
2015,State,"New Mexico",Rural/Urban,Urban,"5,369","4,052","326,225","4,894,857",6.66%,,-0.08%,"45,681",14.00%,,0.02%
2015,State,"New York",Rural/Urban,Urban,"84,478","52,881","2,603,644","86,177,374",3.02%,,0.04%,"425,914",16.36%,,-0.39%
2015,State,"North Carolina",Rural/Urban,Urban,"27,962","22,707","2,401,620","38,311,329",6.27%,,-0.17%,"362,687.5",15.10%,,0.35%
2015,State,"North Dakota",Rural/Urban,Urban,"1,805","1,355","99,735","1,904,289",5.24%,,-0.16%,"18,630",18.68%,,0.11%
2015,State,Ohio,Rural/Urban,Urban,"36,859","28,092","2,639,365","48,228,373",5.47%,,-0.31%,"306,560",11.61%,,-0.13%
2015,State,Oklahoma,Rural/Urban,Urban,"8,196","6,381","823,410","10,223,803",8.05%,,-0.07%,"137,483",16.70%,,0.55%
2015,State,Oregon,Rural/Urban,Urban,"12,953","9,925","940,775","12,864,712",7.31%,,-0.26%,"173,771",18.47%,,-0.42%
2015,State,Pennsylvania,Rural/Urban,Urban,"50,534","35,091","3,122,043","62,729,602",4.98%,,-0.13%,"517,148.5",16.56%,,0.23%
2015,State,"Rhode Island",Rural/Urban,Urban,"4,825","3,508","232,963","6,202,429",3.76%,,-0.22%,"31,829.5",13.66%,,0.88%
2015,State,"South Carolina",Rural/Urban,Urban,"12,593","9,984","1,224,834","19,663,542",6.23%,,-0.34%,"137,790",11.25%,,0.39%
2015,State,"South Dakota",Rural/Urban,Urban,"1,908","1,448","106,091","1,902,564",5.58%,,-0.13%,"17,420",16.42%,,0.21%
2015,State,Tennessee,Rural/Urban,Urban,"19,371","15,320","2,054,050","28,725,738",7.15%,,-0.22%,"307,227",14.96%,,-0.13%
2015,State,Texas,Rural/Urban,Urban,"63,031","47,450","4,301,134","75,562,569",5.69%,,-0.43%,"446,792",10.39%,,0.88%
2015,State,Utah,Rural/Urban,Urban,"7,536","6,076","494,164","6,471,146",7.64%,,-0.19%,"77,695.5",15.72%,,0.44%
2015,State,Vermont,Rural/Urban,Urban,"1,132",854,"49,101","790,597",6.21%,,-0.28%,"12,195.5",24.84%,,1.28%
2015,State,Virginia,Rural/Urban,Urban,"22,934","17,759","1,349,617","23,727,957",5.69%,,-0.27%,"181,678.5",13.46%,,0.46%
2015,State,Washington,Rural/Urban,Urban,"23,380","17,946","1,453,634","21,044,064",6.91%,,-0.20%,"260,396",17.91%,,-0.29%
2015,State,"West Virginia",Rural/Urban,Urban,"5,386","3,932","535,369","8,698,668",6.15%,,-0.55%,"54,854.5",10.25%,,0.30%
2015,State,Wisconsin,Rural/Urban,Urban,"16,202","12,593","1,106,036","18,500,374",5.98%,,-0.17%,"204,582",18.50%,,-0.18%
2015,State,Wyoming,Rural/Urban,Urban,686,531,"39,884","663,605",6.01%,,0.00%,"6,572.5",16.48%,,0.17%
2015,State,"American Samoa",Rural/Urban,Urban,0,0,,0,,,,,,,
2015,State,Guam,Rural/Urban,Urban,0,0,0,0,,,,0,,,
2015,State,"Northern Mariana Islands",Rural/Urban,Urban,0,0,0,0,,,,,,,
2015,State,"Puerto Rico",Rural/Urban,Urban,"10,416","6,946","438,797","27,437,465",1.60%,,-0.67%,"13,865",3.16%,,0.62%
2015,State,"Virgin Islands",Rural/Urban,Urban,0,0,0,0,,,,0,,,
2014,State,Alabama,Totals,Overall,"13,089","10,684","2,270,603","28,829,582",7.88%,,0.10%,"221,511",9.76%,,0.04%
2014,State,Alaska,Totals,Overall,"2,283","1,826","95,773","1,386,635",6.91%,,-0.01%,"19,082",19.92%,,0.35%
2014,State,Arizona,Totals,Overall,"21,092","16,694","1,646,396","23,254,986",7.08%,,0.00%,"265,503",16.13%,,-0.11%
2014,State,Arkansas,Totals,Overall,"8,006","6,627","1,151,549","17,290,721",6.66%,,-0.11%,"107,278",9.32%,,0.00%
2014,State,California,Totals,Overall,"111,344","83,515","7,423,383","134,326,584",5.53%,,-0.02%,"892,691",12.03%,,0.10%
2014,State,Colorado,Totals,Overall,"18,048","14,373","1,170,091","15,644,787",7.48%,,-0.16%,"184,934",15.81%,,-0.56%
2014,State,Connecticut,Totals,Overall,"16,496","12,050","701,833","15,272,110",4.60%,,-0.02%,"117,685",16.77%,,-0.18%
2014,State,Delaware,Totals,Overall,"3,261","2,523","239,439","3,624,130",6.61%,,-0.06%,"47,070",19.66%,,0.57%
2014,State,"District of Columbia",Totals,Overall,"4,425","3,168","89,579","1,952,862",4.59%,,0.00%,"9,780",10.92%,,-0.48%
2014,State,Florida,Totals,Overall,"63,134","46,941","5,490,223","103,473,392",5.31%,,0.04%,"727,942",13.26%,,0.32%
2014,State,Georgia,Totals,Overall,"26,438","21,318","2,781,397","43,761,696",6.36%,,-0.27%,"287,275",10.33%,,0.03%
2014,State,Hawaii,Totals,Overall,"4,062","2,885","171,978","4,404,506",3.90%,,-0.05%,"24,832",14.44%,,-0.31%
2014,State,Idaho,Totals,Overall,"4,867","3,924","445,768","5,733,223",7.78%,,-0.02%,"74,741",16.77%,,0.01%
2014,State,Illinois,Totals,Overall,"43,055","32,670","2,435,999","49,252,181",4.95%,,-0.13%,"258,089",10.59%,,-0.02%
2014,State,Indiana,Totals,Overall,"19,896","16,091","2,112,240","31,642,451",6.68%,,-0.28%,"277,016",13.11%,,-0.23%
2014,State,Iowa,Totals,Overall,"10,061","7,852","805,948","16,516,741",4.88%,,-0.06%,"113,083",14.03%,,-0.10%
2014,State,Kansas,Totals,Overall,"9,375","7,434","880,331","13,747,163",6.40%,,-0.02%,"126,914",14.42%,,0.07%
2014,State,Kentucky,Totals,Overall,"14,616","10,267","1,754,338","29,126,545",6.02%,,-0.24%,"157,543",8.98%,,-0.10%
2014,State,Louisiana,Totals,Overall,"15,216","12,214","1,579,370","25,208,640",6.27%,,-0.14%,"129,473",8.20%,,0.16%
2014,State,Maine,Totals,Overall,"5,884","4,599","430,031","6,863,512",6.27%,,-0.10%,"78,431",18.24%,,0.22%
2014,State,Maryland,Totals,Overall,"21,514","16,362","1,057,450","17,017,839",6.21%,,0.01%,"179,271",16.95%,,0.14%
2014,State,Massachusetts,Totals,Overall,"33,333","24,439","1,384,658","30,845,359",4.49%,,-0.10%,"213,877",15.45%,,0.07%
2014,State,Michigan,Totals,Overall,"38,690","31,856","3,456,145","46,397,683",7.45%,,-0.12%,"430,755",12.46%,,0.06%
2014,State,Minnesota,Totals,Overall,"20,267","15,692","1,121,362","20,749,475",5.40%,,0.04%,"167,924",14.98%,,-0.22%
2014,State,Mississippi,Totals,Overall,"8,417","6,837","1,097,875","17,502,715",6.27%,,-0.19%,"90,797",8.27%,,0.21%
2014,State,Missouri,Totals,Overall,"20,206","15,808","2,112,515","34,705,503",6.09%,,-0.10%,"259,710",12.29%,,-0.09%
2014,State,Montana,Totals,Overall,"3,478","2,821","268,174","3,937,649",6.81%,,-0.06%,"46,773",17.44%,,-0.37%
2014,State,Nebraska,Totals,Overall,"6,488","5,180","463,728","9,132,493",5.08%,,-0.07%,"65,089",14.04%,,-0.34%
2014,State,Nevada,Totals,Overall,"6,962","5,813","699,520","8,703,648",8.04%,,-0.17%,"103,150",14.75%,,-0.04%
2014,State,"New Hampshire",Totals,Overall,"5,545","4,323","307,382","5,013,128",6.13%,,-0.17%,"64,926",21.12%,,-0.19%
2014,State,"New Jersey",Totals,Overall,"30,014","21,783","1,504,612","34,497,410",4.36%,,0.01%,"247,982",16.48%,,-0.13%
2014,State,"New Mexico",Totals,Overall,"6,864","5,284","457,749","6,913,226",6.62%,,0.01%,"57,796",12.63%,,-0.56%
2014,State,"New York",Totals,Overall,"86,788","56,373","2,869,745","93,001,400",3.09%,,-0.10%,"430,100",14.99%,,0.31%
2014,State,"North Carolina",Totals,Overall,"32,593","26,998","3,306,461","52,260,722",6.33%,,-0.05%,"444,272",13.44%,,0.14%
2014,State,"North Dakota",Totals,Overall,"2,727","2,106","167,911","3,561,219",4.71%,,0.05%,"29,053",17.30%,,-0.34%
2014,State,Ohio,Totals,Overall,"41,619","32,611","3,451,462","60,649,538",5.69%,,-0.19%,"375,597",10.88%,,-0.64%
2014,State,Oklahoma,Totals,Overall,"11,280","9,111","1,298,449","17,037,897",7.62%,,-0.19%,"177,310",13.66%,,0.78%
2014,State,Oregon,Totals,Overall,"15,095","11,823","1,244,506","16,421,082",7.58%,,-0.03%,"220,336",17.70%,,-0.34%
2014,State,Pennsylvania,Totals,Overall,"53,471","39,483","3,650,083","71,838,721",5.08%,,0.00%,"566,821",15.53%,,-0.26%
2014,State,"Rhode Island",Totals,Overall,"4,688","3,512","248,003","6,232,350",3.98%,,-0.24%,"29,433",11.87%,,-0.31%
2014,State,"South Carolina",Totals,Overall,"14,135","11,762","1,586,997","24,631,989",6.44%,,-0.45%,"153,538",9.67%,,-0.08%
2014,State,"South Dakota",Totals,Overall,"3,087","2,455","214,346","4,054,436",5.29%,,0.04%,"35,986",16.79%,,-0.69%
2014,State,Tennessee,Totals,Overall,"22,821","18,663","2,941,526","39,930,710",7.37%,,-0.05%,"411,344",13.98%,,-0.10%
2014,State,Texas,Totals,Overall,"66,910","53,424","5,276,624","87,429,826",6.04%,,-0.13%,"439,008",8.32%,,0.26%
2014,State,Utah,Totals,Overall,"7,977","6,485","551,134","6,975,493",7.90%,,0.09%,"80,273",14.57%,,0.18%
2014,State,Vermont,Totals,Overall,"2,550","1,931","153,505","2,566,237",5.98%,,-0.01%,"34,054",22.18%,,0.11%
2014,State,Virginia,Totals,Overall,"24,833","19,716","1,763,790","29,795,837",5.92%,,-0.12%,"200,083",11.34%,,-0.11%
2014,State,Washington,Totals,Overall,"24,585","19,370","1,655,878","23,090,916",7.17%,,0.09%,"284,046",17.15%,,-0.21%
2014,State,"West Virginia",Totals,Overall,"6,886","5,330","805,610","12,591,331",6.40%,,-0.19%,"72,040",8.94%,,0.15%
2014,State,Wisconsin,Totals,Overall,"20,145","16,054","1,502,757","25,008,270",6.01%,,0.03%,"268,090",17.84%,,-0.23%
2014,State,Wyoming,Totals,Overall,"1,720","1,359","104,857","1,676,488",6.25%,,0.19%,"16,637",15.87%,,0.08%
2014,State,"American Samoa",Totals,Overall,2,1,15,459,3.27%,,-0.39%,,,,
2014,State,Guam,Totals,Overall,138,108,"1,917","92,571",2.07%,,-0.24%,181,9.44%,,-1.82%
2014,State,"Northern Mariana Islands",Totals,Overall,31,17,277,"9,529",2.91%,,-0.32%,17,6.14%,,-4.17%
2014,State,"Puerto Rico",Totals,Overall,"10,909","8,008","620,360","27,230,433",2.28%,,-0.29%,"10,112",1.63%,,0.01%
2014,State,"Virgin Islands",Totals,Overall,183,134,"3,857","220,176",1.75%,,-0.13%,187,4.85%,,-0.48%
2014,State,Alabama,Rural/Urban,Rural,"1,946","1,655","536,592","7,195,976",7.46%,,0.00%,"40,522.5",7.55%,,-0.33%
2014,State,Alaska,Rural/Urban,Rural,795,670,"40,416","521,802",7.75%,,-0.31%,"8,644",21.39%,,-1.24%
2014,State,Arizona,Rural/Urban,Rural,"1,586","1,308","185,849","2,342,269",7.93%,,0.05%,"29,907.5",16.09%,,0.32%
2014,State,Arkansas,Rural/Urban,Rural,"2,104","1,816","439,967","7,126,083",6.17%,,-0.14%,"31,838.5",7.24%,,-0.12%
2014,State,California,Rural/Urban,Rural,"4,313","3,550","544,629","6,550,410",8.31%,,-0.06%,"84,979.5",15.60%,,-0.14%
2014,State,Colorado,Rural/Urban,Rural,"2,060","1,710","151,133","2,118,402",7.13%,,-0.15%,"24,735.5",16.37%,,-0.37%
2014,State,Connecticut,Rural/Urban,Rural,425,322,"30,457","624,136",4.88%,,-0.20%,"4,843",15.90%,,0.02%
2014,State,Delaware,Rural/Urban,Rural,452,355,"58,306","843,246",6.91%,,-0.40%,"12,940.5",22.19%,,0.35%
2014,State,"District of Columbia",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2014,State,Florida,Rural/Urban,Rural,"1,102",878,"151,076","2,488,669",6.07%,,0.03%,"15,077.5",9.98%,,0.94%
2014,State,Georgia,Rural/Urban,Rural,"3,175","2,691","620,564","10,613,736",5.85%,,-0.28%,"50,823.5",8.19%,,-0.03%
2014,State,Hawaii,Rural/Urban,Rural,725,557,"55,588","992,704",5.60%,,0.08%,"9,862",17.74%,,-0.69%
2014,State,Idaho,Rural/Urban,Rural,"1,175",998,"132,026","1,781,089",7.41%,,-0.06%,"23,940.5",18.13%,,0.11%
2014,State,Illinois,Rural/Urban,Rural,"3,272","2,650","436,422","8,706,341",5.01%,,-0.09%,"52,326",11.99%,,-0.22%
2014,State,Indiana,Rural/Urban,Rural,"3,119","2,553","481,618","7,811,085",6.17%,,-0.25%,"59,429.5",12.34%,,-0.05%
2014,State,Iowa,Rural/Urban,Rural,"3,076","2,460","351,713","7,619,223",4.62%,,-0.05%,"54,181",15.40%,,0.24%
2014,State,Kansas,Rural/Urban,Rural,"2,709","2,204","362,758","5,888,458",6.16%,,-0.03%,"55,396.5",15.27%,,-0.16%
2014,State,Kentucky,Rural/Urban,Rural,"5,107","3,654","858,366","15,003,755",5.72%,,-0.23%,"56,707",6.61%,,-0.21%
2014,State,Louisiana,Rural/Urban,Rural,"1,293","1,092","220,670","4,307,136",5.12%,,-0.23%,"11,032.5",5.00%,,-0.04%
2014,State,Maine,Rural/Urban,Rural,"2,331","1,858","211,424","3,451,482",6.13%,,-0.08%,"40,067",18.95%,,0.21%
2014,State,Maryland,Rural/Urban,Rural,558,452,"52,464","963,494",5.45%,,-0.12%,"7,290",13.90%,,-0.89%
2014,State,Massachusetts,Rural/Urban,Rural,517,382,"36,595","768,162",4.76%,,-0.21%,"6,441.5",17.60%,,0.53%
2014,State,Michigan,Rural/Urban,Rural,"4,883","4,000","634,595","8,488,485",7.48%,,-0.02%,"102,727",16.19%,,-0.47%
2014,State,Minnesota,Rural/Urban,Rural,"3,546","2,917","340,825","6,705,663",5.08%,,0.02%,"57,047",16.74%,,-0.94%
2014,State,Mississippi,Rural/Urban,Rural,"3,622","2,948","623,973","10,338,881",6.04%,,-0.20%,"45,379",7.27%,,0.20%
2014,State,Missouri,Rural/Urban,Rural,"3,506","2,863","641,134","10,597,290",6.05%,,-0.13%,"74,724",11.65%,,-0.17%
2014,State,Montana,Rural/Urban,Rural,"1,854","1,505","152,532","2,163,498",7.05%,,0.17%,"27,821.5",18.24%,,-0.11%
2014,State,Nebraska,Rural/Urban,Rural,"1,855","1,543","205,284","4,211,679",4.87%,,-0.06%,"34,133",16.63%,,-0.38%
2014,State,Nevada,Rural/Urban,Rural,439,385,"46,160","607,216",7.60%,,0.12%,"5,401.5",11.70%,,0.36%
2014,State,"New Hampshire",Rural/Urban,Rural,"2,675","2,081","133,048","2,247,335",5.92%,,-0.24%,"28,690.5",21.56%,,-0.14%
2014,State,"New Jersey",Rural/Urban,Rural,279,202,"23,570","453,119",5.20%,,0.58%,"4,673",19.83%,,0.03%
2014,State,"New Mexico",Rural/Urban,Rural,"1,666","1,351","145,109","2,274,733",6.38%,,-0.01%,"17,831",12.29%,,-0.19%
2014,State,"New York",Rural/Urban,Rural,"4,527","3,414","345,928","8,359,182",4.14%,,-0.12%,"57,020.5",16.48%,,-0.08%
2014,State,"North Carolina",Rural/Urban,Rural,"5,468","4,714","880,522","14,561,063",6.05%,,0.08%,"102,515.5",11.64%,,0.60%
2014,State,"North Dakota",Rural/Urban,Rural,939,751,"67,361","1,700,443",3.96%,,0.00%,"11,835.5",17.57%,,-0.48%
2014,State,Ohio,Rural/Urban,Rural,"5,773","4,649","731,963","13,603,138",5.38%,,-0.15%,"78,445.5",10.72%,,-0.52%
2014,State,Oklahoma,Rural/Urban,Rural,"3,300","2,740","485,836","7,030,770",6.91%,,-0.26%,"51,539",10.61%,,0.33%
2014,State,Oregon,Rural/Urban,Rural,"2,635","2,134","298,877","3,934,811",7.60%,,-0.09%,"49,850",16.68%,,-0.19%
2014,State,Pennsylvania,Rural/Urban,Rural,"4,257","3,366","499,391","10,142,837",4.92%,,0.01%,"82,068",16.43%,,-0.26%
2014,State,"Rhode Island",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2014,State,"South Carolina",Rural/Urban,Rural,"1,986","1,742","337,743","5,605,688",6.03%,,-0.25%,"24,641.5",7.30%,,0.13%
2014,State,"South Dakota",Rural/Urban,Rural,"1,195",972,"107,434","2,186,049",4.91%,,0.02%,"20,304.5",18.90%,,-1.02%
2014,State,Tennessee,Rural/Urban,Rural,"4,033","3,449","879,527","11,969,761",7.35%,,0.11%,"110,868.5",12.61%,,0.61%
2014,State,Texas,Rural/Urban,Rural,"6,002","4,985","773,386","13,814,337",5.60%,,-0.22%,"55,246",7.14%,,0.10%
2014,State,Utah,Rural/Urban,Rural,717,623,"80,201","957,707",8.37%,,0.04%,"12,926",16.12%,,0.13%
2014,State,Vermont,Rural/Urban,Rural,"1,442","1,121","106,052","1,834,860",5.78%,,0.08%,"24,036",22.66%,,0.03%
2014,State,Virginia,Rural/Urban,Rural,"2,327","1,983","393,051","6,816,432",5.77%,,-0.12%,"35,656.5",9.07%,,0.05%
2014,State,Washington,Rural/Urban,Rural,"1,956","1,604","210,023","2,755,282",7.62%,,-0.05%,"35,985.5",17.13%,,-0.52%
2014,State,"West Virginia",Rural/Urban,Rural,"1,634","1,273","236,159","4,095,179",5.77%,,-0.15%,"19,049",8.07%,,-0.05%
2014,State,Wisconsin,Rural/Urban,Rural,"4,283","3,563","387,659","6,854,202",5.66%,,0.06%,"71,268",18.38%,,-0.72%
2014,State,Wyoming,Rural/Urban,Rural,"1,048",829,"67,496","1,054,382",6.40%,,0.30%,"11,638.5",17.24%,,-0.11%
2014,State,"American Samoa",Rural/Urban,Rural,0,0,0,0,,,,,,,
2014,State,Guam,Rural/Urban,Rural,0,0,0,0,,,,0,,,
2014,State,"Northern Mariana Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2014,State,"Puerto Rico",Rural/Urban,Rural,135,112,"16,485","609,742",2.70%,,-0.14%,314.5,1.91%,,0.94%
2014,State,"Virgin Islands",Rural/Urban,Rural,0,0,0,0,,,,0,,,
2014,State,Alabama,Rural/Urban,Urban,"10,508","8,512","1,707,125","21,353,147",7.99%,,0.11%,"184,618",10.81%,,0.10%
2014,State,Alaska,Rural/Urban,Urban,"1,488","1,156","55,357","864,833",6.40%,,0.17%,"11,790",21.30%,,1.33%
2014,State,Arizona,Rural/Urban,Urban,"19,505","15,385","1,460,545","20,912,699",6.98%,,-0.01%,"247,271.5",16.93%,,-0.17%
2014,State,Arkansas,Rural/Urban,Urban,"5,901","4,810","711,547","10,162,796",7.00%,,-0.10%,"78,341.5",11.01%,,-0.06%
2014,State,California,Rural/Urban,Urban,"106,907","79,894","6,877,568","127,750,030",5.38%,,-0.02%,"874,999.5",12.72%,,0.11%
2014,State,Colorado,Rural/Urban,Urban,"15,988","12,663","1,018,958","13,526,385",7.53%,,-0.17%,"171,093.5",16.79%,,-0.59%
2014,State,Connecticut,Rural/Urban,Urban,"16,071","11,728","671,376","14,647,974",4.58%,,-0.02%,"123,562",18.40%,,-0.12%
2014,State,Delaware,Rural/Urban,Urban,"2,809","2,168","181,133","2,780,884",6.51%,,0.03%,"35,988",19.87%,,0.75%
2014,State,"District of Columbia",Rural/Urban,Urban,"4,424","3,167","89,573","1,952,828",4.59%,,0.00%,"11,726.5",13.09%,,-1.00%
2014,State,Florida,Rural/Urban,Urban,"62,025","46,057","5,338,197","100,964,684",5.29%,,0.04%,"748,538",14.02%,,0.28%
2014,State,Georgia,Rural/Urban,Urban,"23,261","18,626","2,160,801","33,146,584",6.52%,,-0.27%,"250,636",11.60%,,0.08%
2014,State,Hawaii,Rural/Urban,Urban,"3,337","2,328","116,390","3,411,802",3.41%,,-0.08%,"17,632.5",15.15%,,0.35%
2014,State,Idaho,Rural/Urban,Urban,"3,692","2,926","313,742","3,952,134",7.94%,,-0.01%,"53,367.5",17.01%,,-0.06%
2014,State,Illinois,Rural/Urban,Urban,"39,776","30,013","1,999,437","40,543,870",4.93%,,-0.15%,"233,183",11.66%,,0.03%
2014,State,Indiana,Rural/Urban,Urban,"16,774","13,535","1,630,587","23,828,853",6.84%,,-0.31%,"228,616",14.02%,,-0.22%
2014,State,Iowa,Rural/Urban,Urban,"6,985","5,392","454,235","8,897,518",5.11%,,-0.07%,"64,943",14.30%,,-0.16%
2014,State,Kansas,Rural/Urban,Urban,"6,666","5,230","517,573","7,858,705",6.59%,,-0.01%,"76,690",14.82%,,0.29%
2014,State,Kentucky,Rural/Urban,Urban,"9,501","6,608","895,512","14,119,920",6.34%,,-0.24%,"107,231.5",11.97%,,0.00%
2014,State,Louisiana,Rural/Urban,Urban,"13,900","11,105","1,357,203","20,870,402",6.50%,,-0.13%,"125,357",9.24%,,0.19%
2014,State,Maine,Rural/Urban,Urban,"3,553","2,741","218,607","3,412,030",6.41%,,-0.12%,"41,236.5",18.86%,,0.33%
2014,State,Maryland,Rural/Urban,Urban,"20,956","15,910","1,004,986","16,054,345",6.26%,,0.02%,"184,602.5",18.37%,,0.02%
2014,State,Massachusetts,Rural/Urban,Urban,"32,812","24,054","1,348,038","30,076,413",4.48%,,-0.10%,"226,656",16.81%,,0.00%
2014,State,Michigan,Rural/Urban,Urban,"33,804","27,853","2,821,396","37,908,087",7.44%,,-0.14%,"349,402",12.38%,,0.12%
2014,State,Minnesota,Rural/Urban,Urban,"16,671","12,732","777,141","13,966,669",5.56%,,0.04%,"122,156",15.72%,,0.16%
2014,State,Mississippi,Rural/Urban,Urban,"4,792","3,887","473,400","7,154,951",6.62%,,-0.17%,"49,071.5",10.37%,,0.13%
2014,State,Missouri,Rural/Urban,Urban,"16,700","12,945","1,471,381","24,108,213",6.10%,,-0.10%,"196,062.5",13.33%,,-0.05%
2014,State,Montana,Rural/Urban,Urban,"1,624","1,316","115,642","1,774,151",6.52%,,-0.35%,"20,859.5",18.04%,,-0.58%
2014,State,Nebraska,Rural/Urban,Urban,"4,632","3,636","258,430","4,919,043",5.25%,,-0.11%,"35,131",13.59%,,-0.22%
2014,State,Nevada,Rural/Urban,Urban,"6,522","5,428","653,360","8,096,418",8.07%,,-0.20%,"101,845.5",15.59%,,-0.07%
2014,State,"New Hampshire",Rural/Urban,Urban,"2,868","2,240","174,286","2,765,352",6.30%,,-0.11%,"39,229",22.51%,,-0.10%
2014,State,"New Jersey",Rural/Urban,Urban,"29,731","21,580","1,481,027","34,042,391",4.35%,,0.00%,"262,309.5",17.71%,,-0.16%
2014,State,"New Mexico",Rural/Urban,Urban,"5,196","3,931","312,597","4,638,362",6.74%,,0.02%,"43,699.5",13.98%,,-0.78%
2014,State,"New York",Rural/Urban,Urban,"82,257","52,958","2,523,812","84,641,826",2.98%,,-0.11%,"422,714.5",16.75%,,0.34%
2014,State,"North Carolina",Rural/Urban,Urban,"27,118","22,280","2,425,734","37,693,897",6.44%,,-0.10%,"357,862.5",14.75%,,-0.08%
2014,State,"North Dakota",Rural/Urban,Urban,"1,788","1,355","100,550","1,860,776",5.40%,,0.07%,"18,674",18.57%,,-0.30%
